Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,Return on Equity,Return on Assets,Net Profit Margin,5Y Avg EBITDA Margin,EBITDA Margin,1Y Return vs Nifty,5Y CAGR,Debt to Equity,Long Term Debt to Equity
Astral Ltd,ASTRAL,Building Products - Pipes,40785.792142095,2019.45,100.855074535349,23.5342043239154,16.3005360957717,12.6319735115887,16.7490060986516,20.6971949771975,4.73595252772728,43.9340802122656,4.18362023995827,1.28847157016171
Steel Authority of India Ltd,SAIL,Iron & Steel,40520.45308509,99.4,9.76836624818651,9.54509542322648,3.36269546777496,5.86128436384663,12.3697322626359,19.9593651077147,19.1393432033693,9.47976618573574,82.976873437852,43.4434437741253
Sona BLW Precision Forgings Ltd,SONACOMS,Auto Parts,39998.9429995,674.6,185.903248742796,17.3388185330985,10.6897725268474,13.7163402692778,29.7313005366828,27.3772184822521,-16.098752034726,,34.2963417439988,20.1480174860035
Hindustan Petroleum Corp Ltd,HINDPETRO,Oil & Gas - Refining & Marketing,39925.043170025,276.2,3.74429851288204,30.879413531248,8.49348222264692,4.51758338020576,5.77284052104703,7.95902349032019,1.55832996740394,-3.8896147063185,114.778736614667,72.9091202247008
ACC Ltd,ACC,Cement,39860.663380695,2055.75,21.3960694264032,11.7956394617576,8.09469945984585,11.3804922776562,16.7300054118148,19.31383143464,1.03800010202616,7.78604928996622,0.661136465084862,0.661136465084862
Punjab National Bank,PNB,Public Banks,39639.6560088,35.7,15.4722737916768,3.25831042567639,0.240240196311342,2.69708082410042,-9.51784286724569,5.0158515267523,-23.2508976784191,-24.219477690658,,
Biocon Ltd,BIOCON,Biotechnology,39533.912899845,329.8,53.3881335581971,9.3199166808259,4.50097252613665,10.0435378209389,26.9680600180266,24.9630403233463,-32.7527828661639,11.5024569004308,52.6717288071842,36.1523814001599
United Breweries Ltd,UBL,Alcoholic Beverages,39208.63954521,1445.7,346.304889111552,3.18497587075558,1.98579495377967,2.60375223648565,14.4155034576009,9.75291720518635,2.610448605747,13.3302988950227,7.30529303993553,3.21358159301512
One 97 Communications Ltd,PAYTM,Online Services,38720.13676395,565.7,-22.8289232733624,-23.2224762791462,-17.4381962401106,-53.2093110804367,-67.5830687798705,-46.4926590538336,-16.098752034726,,9.39197691906326,0.655289892882355
Zydus Lifesciences Ltd,ZYDUSLIFE,Pharmaceuticals,38216.311258,366.4,17.9116569450693,16.018018018018,9.03269780723388,14.0930287858172,21.6352115133759,20.9592189915056,-29.9680515175657,-3.66255696810287,30.7007555460294,4.08249383774515
Container Corporation of India Ltd,CONCOR,Logistics,37538.62478028,614.9,74.3133087466443,4.94018652103839,4.17487808395627,7.39967069605013,22.9090685255906,18.6094818443365,-6.40291758641628,9.16013888475618,0.618126931646661,0.556255961272852
Aurobindo Pharma Ltd,AUROPHARMA,Pharmaceuticals,37520.578827315,679.4,7.03312167324887,27.5319581563614,17.1632495976489,18.7813611491229,23.7618227487889,29.8309415570585,-33.4718137556138,-0.359642988642439,24.12970227995,2.22851120822254
Star Health and Allied Insurance Company Ltd,STARHEALTH,Insurance,36721.19231207,655.8,-44.47872710676,-32.1033884728152,-9.99733594894709,-15.1572844338531,1.93550411299331,-18.3635589206179,-16.098752034726,,7.14359191231098,7.14359191231098
Abbott India Ltd,ABBOTINDIA,Pharmaceuticals,36671.83289858,17251.9,53.0944894215639,27.441764371675,18.6993894927782,15.7299609193518,19.3223103310916,22.8280178185893,0.507927947294917,30.8408095239993,5.86359024810158,4.5223967780613
AU Small Finance Bank Ltd,AUBANK,Consumer Finance,36515.46978282,1177.75,31.1916747384597,21.9804318805259,2.49786684458787,18.2873031742064,27.9317308973762,24.4137403149213,-17.7685495717746,,,
Polycab India Ltd,POLYCAB,Electrical Components & Equipments,36428.391523675,2438.4,41.2978171430069,20.4561819718722,13.5964381583176,9.73130225076839,12.4472254649542,14.3933560300338,64.1096582823238,,5.21060097176273,2.17211388774234
Honeywell Automation India Ltd,HONAUT,Electronic Equipments,34847.00618467,39557.45,75.747774508021,19.3411139512983,12.4167173863463,14.7130406972096,17.8431801880229,21.6160550091949,-23.9313861852159,32.1935277522333,2.86520840523175,2.12379840782979
Lupin Ltd,LUPIN,Pharmaceuticals,34781.39075344,755.15,28.5906560080228,9.20244772264893,5.0436807638179,7.95087506486682,17.4006022739925,17.6758005252089,-40.9669243558881,-12.2858069808866,34.5139416558246,0.116321778366606
Gujarat Gas Ltd,GUJGASLTD,Gas Distribution,34749.93351,499.7,27.196829907961,32.6410700851077,15.5770691380872,12.8665971167673,16.5827220807726,21.9690408961464,-20.0025981885721,27.9265192084834,21.6499392671271,18.5066806160175
PB Fintech Ltd,POLICYBZR,Online Services,34445.17013378,747.6,-229.252380258103,-9.22461083193404,-7.69185482487912,-15.6933811010957,-12.3291128763793,-9.28337911657493,-16.098752034726,,5.45703756514405,4.81137096207336
Embassy O?ce Parks REIT,EMBASSY,Real Estate,34318.492965315,367.88,49.1422538344885,2.82670651755505,1.77765638526995,27.0857816614888,,76.4339930729282,-4.83238177189442,,39.2066679781952,39.1329960022988
Persistent Systems Ltd,PERSISTENT,Software Services,34278.47285,4430.7,76.0594498313658,17.3959698384423,13.3382462402205,10.4915193474344,18.2145821167922,18.4090454086217,112.029144165459,47.9204363449826,3.52115950738106,2.71992044840772
Indian Overseas Bank,IOB,Public Banks,34024.338,18.25,40.9207042948032,5.02401978985365,0.310982683324594,3.69139450066705,-22.4131241345466,4.87339369709938,0.888427452453513,-7.29287116082817,,
Jubilant Foodworks Ltd,JUBLFOOD,Restaurants & Cafes,33795.2916084,2552.65,145.883154659415,18.0354543118951,6.49212165371707,6.84382339473255,18.0997642472528,24.9418750646243,-27.09577091515,36.1029401424809,112.794697191238,102.268454693571
Gujarat Fluorochemicals Ltd,FLUOROCHEM,Specialty Chemicals,33684.404,3007.65,-153.999926850455,-6.08947544986199,-3.63473814613898,-7.67048443319143,,27.9483654675653,404.616275666105,,45.4375601833887,11.2703545610026
Ashok Leyland Ltd,ASHOKLEY,Trucks & Buses,33597.10967382,110.8,-203.335409270837,-1.83322155153139,-0.412049460399244,-0.824185142619983,14.4305408579603,13.3141590448371,-20.8279007879504,4.53802231999436,263.706230901504,172.065320964262
Oberoi Realty Ltd,OBEROIRLTY,Real Estate,33193.24821573,910.9,44.8982121137968,8.2150742668049,6.37004141862451,35.3083330149391,50.4187364548881,49.7487869178161,38.2910784737486,19.6858404323111,16.3707661535637,3.83140821889736
Tata Communications Ltd,TATACOMM,Telecom Services,32984.475,1147.8,26.374287359171,,5.7584064340107,7.20886947509551,18.2557298972069,25.0316886368785,-18.4302700742086,8.99097954050163,7932.60460906496,6989.80018102068
Yes Bank Ltd,YESBANK,Private Banks,32446.164110395,12.95,-9.29977302729642,-12.7255634127103,-1.31304177504888,-14.8620321110746,-2.88777999646386,-18.7504446145517,-29.4766784561307,-46.553743974354,,
Max Healthcare Institute Ltd,MAXHEALTH,Hospitals & Diagnostic Centres,32443.2662043,337.75,-235.865257755725,-3.35822398658176,-2.19778990694346,-5.25118251820068,11.5500276463214,10.8764950885886,53.2419348542186,,19.5331176800244,17.9618279455475
Aarti Industries Ltd,AARTIIND,Specialty Chemicals,32320.8597606,911.35,61.7434805444439,15.8903427623461,7.49196017226055,11.6151149374279,21.5478958171207,21.7943995739771,28.9398411060395,35.7899442190682,80.9026098533771,36.0739543801954
Bharat Forge Ltd,BHARATFORG,Iron & Steel,31748.48881608,669.05,-251.194626284358,-2.36275009230223,-1.02880683559481,-1.94291915955949,18.0469076328917,10.6750641029583,-4.59971028820486,5.62339059926842,96.7658193220999,44.8307452788967
Laurus Labs Ltd,LAURUSLABS,Pharmaceuticals,31223.264160175,592.35,31.7445089979209,45.0102620541955,20.7047461269907,20.3337902120455,22.5417767230732,32.5467163651474,48.3972213060127,41.7241064398441,56.9727381089707,17.5118237397624
Petronet LNG Ltd,PETRONET,Oil & Gas - Storage & Transportation,30967.50181676,194.85,10.5359232917329,25.6389835579658,15.4871810003651,11.1330632163816,12.9403927662537,19.2324810016018,-29.1509608700673,-0.272835919528791,28.6785693111655,28.3279268902083
Power Finance Corporation Ltd,PFC,Specialized Finance,30717.34718208,115.35,2.61472520304431,15.8802078623306,1.59809669751286,16.3831577919791,25.3730113345991,27.7744982166951,-22.6979423181268,-4.28662469083039,806.553543973762,790.333089824276
Oracle Financial Services Software Ltd,OFSS,Software Services,30646.44275693,3545.3,17.3943688811427,26.2604567625677,21.9238663732468,34.4388388380562,44.9667042150327,50.8331851029436,-5.48614420045925,-1.80603023761208,1.0185770583623,0.618797243884669
Shriram Transport Finance Company Ltd,SRTRANSFIN,Consumer Finance,30556.554181915,1086.4,12.2283445380098,12.5381589378719,2.04743615327516,14.3311119267739,22.5385536510358,19.5875868872015,-37.0274612308394,1.21480756754633,490.604030245026,487.530994889325
Deepak Nitrite Ltd,DEEPAKNTR,Commodity Chemicals,30400.64490849,2269.8,39.1856832323507,39.5966885794782,22.874488257,17.7074227335909,19.5330403313554,29.0253739212603,33.7576504344913,80.4446332254742,25.1311443973324,22.7899345876036
Indian Railway Finance Corp Ltd,IRFC,Specialized Finance,29861.53621,22.65,6.7619394876045,13.3391045946469,1.35141319598011,28.0017703536776,25.8879076598987,28.0298601344505,-21.5267269825339,,899.694180916923,595.562964120068
Tube Investments of India Ltd,TIINDIA,Cycles,29722.05204284,1574.8,103.807111074462,13.2738993470143,4.7260782727828,4.62200067153964,10.5896754008875,11.4689606632745,21.019227939153,,78.652178247433,38.4791147442927
Ruchi Soya Industries Ltd,RUCHI,Packaged Foods & Meats,29712.791538045,910.15,43.6465002909175,17.5842001534317,8.06758779409378,4.15529052424561,0.179886570878108,6.22738123795625,20.8482837762882,-19.6642571506164,82.7025363648199,64.3313489010664
Minda Industries Ltd,MINDAIND,Auto Parts,29474.601408995,1008.1,142.644346943788,8.77980173955905,3.57544548150763,3.21728298949008,12.037337506117,12.0474892954457,59.8963596971176,47.5392837796887,45.3792791316494,24.5675023995131
Vodafone Idea Ltd,IDEA,Telecom Services,29453.773971,10.05,-0.665876322731167,,-20.5546055260737,-99.0745033742998,2.87358094715856,-5.86095600307305,-13.0218289578029,-29.1135446392683,,
MRF Ltd,MRF,Tires & Rubber,29245.98907654,66876.35,22.9010297687971,9.96587803103168,6.07773616154502,7.79973041196155,18.2115132365976,19.2953332685931,-36.9924021261622,2.87298101345668,14.8673643058907,6.05167361100239
TVS Motor Company Ltd,TVSMOTOR,Two Wheelers,29061.07876338,608.7,48.9029696822603,15.2032286330116,2.8891583392566,3.05249013254545,10.542378622824,11.6495548601708,-11.8782229704335,6.77434965294312,288.981637248458,153.399090285703
Atul Ltd,ATUL,Diversified Chemicals,28814.53309839,9841.9,43.940668992299,18.6337274558779,14.4463439135722,17.0695265117006,20.9634915770198,26.7420673139496,30.0861718419914,34.4282685952449,3.28403095549823,2.54618047003617
Cummins India Ltd,CUMMINSIND,Industrial Machinery,28365.876,1054,44.6685605404469,14.0285262680029,10.451207510031,13.3775579421021,18.8928215130173,20.411925055509,1.47612665343286,3.21522202540312,0.853726966463644,0.325280508753335
NHPC Ltd,NHPC,Renewable Energy,28176.322628025,27.9,8.6510047982883,9.29597078034067,4.50975707474199,29.4890703925931,59.8478091791559,58.2710187717807,-1.75448973964401,-1.76621617195385,65.050367928229,59.1426636105047
Relaxo Footwears Ltd,RELAXO,Footwear,27987.99998201,1099.7,95.9939634449514,20.4976782280715,14.5167393599012,12.2405454423322,16.9100132466131,21.8256700476926,13.3157816516524,35.5965985676536,7.32824136198574,7.32824136198574
Max Financial Services Ltd,MFSL,Insurance,27785.19021321,778.55,65.3185157111525,13.2436887929276,0.492768622206745,1.35956190260681,3.02791510852647,1.91194585020081,-25.5644186432497,6.69594376022009,0.0959767436699731,0.0959767436699731
Schae?er India Ltd,SCHAEFFLER,Auto Parts,27563.37068615,1808.5,43.812580566744,9.53616989897501,7.46396533900415,11.1686896069336,17.0631892495965,18.5325827417187,55.7792179329608,16.9017270596424,0,0
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines",27550.9752867,206,-38.2593982679035,-15.3137998792096,-6.29565290373231,-37.9039177189538,15.2033422264627,-1.9522799408368,64.6030023512389,10.8915392733811,128.842332845359,95.031531563083
Indraprastha Gas Ltd,IGL,Gas Distribution,27436.531356,374.2,23.3990289164641,20.0566179740686,14.1257043727581,22.6298094738142,27.9224872041917,33.4715831892293,-42.8984390456806,12.7063969772501,1.7845330992686,1.26199200243747
Linde India Ltd,LINDEINDIA,Commodity Chemicals,27380.926215265,3377.3,53.9834116347568,6.85848641238976,4.63342721824178,20.7219868529103,28.7774180576597,36.0470484415919,80.4330062358085,53.1005736949606,0.308820172670757,0.263616060439241
Dalmia Bharat Ltd,DALBHARAT,Cement,27360.510474825,1425.15,22.2262473394192,10.5897027829154,5.7674287856072,11.5003736920777,25.5602128204639,27.77466367713,-25.6187825089816,,30.4588170259812,17.3023770038695
Trident Ltd,TRIDENT,Textiles,27314.655121155,52.85,89.7357177343377,9.58750937049191,5.2716760202734,6.69387701246235,19.2261273394149,17.7556302764943,248.384006585964,45.6967359142304,46.9383953466013,8.42827612729546
Union Bank of India Ltd,UNIONBANK,Public Banks,27304.81612667,39.7,9.53580223743456,5.80063218666146,0.348463726336541,3.44115060423834,-5.69161662439597,3.88812523028932,-3.47463855954867,-23.6031136092536,,
Coforge Ltd,COFORGE,IT Services & Consulting,26864.68486296,4433.9,58.9655067229148,18.7389462427508,13.2364904125509,9.70311368573499,17.7945938132539,16.9122971418836,33.3543532151265,60.4079478696515,0.0567697984672154,0.0202749280240055
Aditya Birla Fashion and Retail Ltd,ABFRL,Retail - Apparel,26630.24212618,286.5,-39.5982842280115,-35.7235437228426,-6.74889999583532,-12.635655127839,10.1104893643241,12.3121120113033,22.8777214069427,14.115133566401,134.46267530391,95.9357885220302
GlaxoSmithKline Pharmaceuticals Ltd,GLAXO,Pharmaceuticals,26622.1582431,1577.15,74.3303502431873,21.5779184200935,11.4673766006733,10.7038364180282,17.7821370139236,18.9271657367256,-5.95488723969839,2.74917671999069,0.0013341516129893,0
Dixon Technologies (India) Ltd,DIXON,Home Electronics & Appliances,26576.8790091,4508.4,166.323793786219,24.9937433523119,7.03513163079539,2.47746036668088,4.48993559928167,4.549788751502,-10.4475715320603,,21.1701997802824,10.8448278200486
IDFC First Bank Ltd,IDFCFIRSTB,Private Banks,26549.3616997,41.85,54.9482825914273,2.9016396002311,0.309333854726408,2.65158229497941,4.03843122024696,4.72770477363839,-46.7532673619836,-7.36477108549392,,
Aditya Birla Capital Ltd,ABCAPITAL,Diversified Financials,26542.96471996,107.8,23.561493351288,7.73648138228469,0.948637782619184,5.76465585484535,10.9141620641091,8.49515842390235,-26.8603414386995,,348.343514528397,301.225355312982
IPCA Laboratories Ltd,IPCALAB,Pharmaceuticals,26225.40501466,1003,23.0045394467242,27.2818102518879,20.1339958655025,20.8877968697895,19.8800250220365,29.3657860888493,-7.0266263244794,29.4265319145375,5.62722372767791,0.949709298627279
Supreme Industries Ltd,SUPREMEIND,Plastic Products,26077.98127665,2044.35,26.6607860599198,36.0246022392457,24.7604052227358,15.0313800458561,17.3443482991209,22.0445590504232,-14.5413749855457,13.7657005503036,0.839956960882996,0.828913199188441
Hatsun Agro Product Ltd,HATSUN,FMCG - Foods,25701.61500129,1201.6,104.325438388091,25.5826873452095,8.44957385145679,4.41861716437987,10.393000355406,14.0703075957313,45.40662430936,24.9170071951756,158.739513073783,66.2705210913256
Tata Teleservices (Maharashtra) Ltd,TTML,Telecom Services,25687.75033278,137.95,-12.8651670178045,,-123.895271454677,-186.998014535102,-103.2586121966,-24.9887615194426,855.380121204711,77.4068601704889,,
Kansai Nerolac Paints Ltd,KANSAINER,Paints,25644.4948762,472.15,48.4095874885792,13.4602777735429,10.1707118288716,9.14333253361825,16.1970900941992,15.5597516625732,-27.3070265998412,4.89483924313343,4.233122533124,0.420377679632591
Bata India Ltd,BATAINDIA,Footwear,24952.3366156,1956.35,-279.358896278549,-4.8915528708848,-2.52854950940704,-4.95514737291756,17.948746759165,14.2147045607105,15.2175320302492,29.3487742107823,58.7159929241393,48.8979517544608
Coromandel International Ltd,COROMANDEL,Fertilizers & Agro Chemicals,24931.052462505,854.75,18.757139873231,28.0758193929421,13.9584119871269,9.3192524965977,12.199178749071,14.4765155398001,-2.69908370968452,20.8713950846883,7.47390104822943,7.02657365466869
Zee Entertainment Enterprises Ltd,ZEEL,TV Channels & Broadcasters,24858.1467042,256.8,31.0687997802775,8.0982191205421,6.34086613330797,10.2049666466844,29.3642251725025,20.1216790173845,2.87275595693491,-13.2734120961372,4.99332179074944,0.192926045016077
REC Limited,RECLTD,Specialized Finance,24834.59385,124.6,2.96417790013177,21.1677662911083,2.24047978802427,23.550655790237,29.7843617288391,30.3312120172928,-29.0571872425499,-5.77392461004369,753.41350742495,723.246015611486
Crompton Greaves Consumer Electricals Ltd,CROMPTON,Home Electronics & Appliances,24701.59440485,394.2,40.0577222165734,36.2760900769466,19.3637425578416,12.6381869381832,14.2243117266207,16.3186630759582,-16.9414133351913,14.9984825530947,24.7894047415645,15.4698850074815
CG Power and Industrial Solutions Ltd,CGPOWER,Heavy Electrical Equipments,24237.38131749,170.8,18.7132344946649,,28.73857152525,25.257016271197,3.94237711249821,34.5382677337327,173.638313274858,18.4826358309197,,
Tata Chemicals Ltd,TATACHEM,Diversified Chemicals,23934.3523181,939.25,93.3586313457113,1.78009998611304,0.915433210547139,2.36734090835638,28.8882355401834,16.2582587296677,8.79320993588768,10.1781733968475,45.7817266157594,35.5823350989957
